# Fresnal RO Table
# SUNNY	CLOUDY	RAINY,	FOGGY
0.400000	0.400000	0.400000	0.150000		# Midnight
0.400000	0.400000	0.400000	0.150000		#  1am
0.400000	0.400000	0.400000	0.150000		#  2am
0.400000	0.400000	0.400000	0.150000		#  3am
0.400000	0.400000	0.400000	0.150000		#  4am
0.400000	0.400000	0.400000	0.150000		#  5am
0.400000	0.400000	0.400000	0.150000		#  6am
0.400000	0.400000	0.400000	0.150000		#  7am
0.400000	0.400000	0.400000	0.150000		#  8am
0.400000	0.400000	0.400000	0.150000		#  9am
0.400000	0.400000	0.400000	0.150000		# 10am
0.400000	0.400000	0.400000	0.150000		# 11am
0.400000	0.400000	0.400000	0.150000		# Midday
0.400000	0.400000	0.400000	0.150000		#  1pm
0.400000	0.400000	0.400000	0.150000		#  2pm
0.400000	0.400000	0.400000	0.150000		#  3pm
0.400000	0.400000	0.400000	0.150000		#  4pm
0.400000	0.400000	0.400000	0.150000		#  5pm
0.400000	0.400000	0.400000	0.150000		#  6pm
0.400000	0.400000	0.400000	0.150000		#  7pm
0.400000	0.400000	0.400000	0.150000		#  8pm
0.400000	0.400000	0.400000	0.150000		#  9pm
0.400000	0.400000	0.400000	0.150000		# 10pm
0.400000	0.400000	0.400000	0.150000		# 11pm
# Specular Power Table
# SUNNY	CLOUDY	RAINY,	FOGGY
128.000000	80.000000	30.000000	128.000000		# Midnight
128.000000	80.000000	30.000000	128.000000		#  1am
128.000000	80.000000	30.000000	128.000000		#  2am
128.000000	80.000000	30.000000	128.000000		#  3am
128.000000	80.000000	30.000000	128.000000		#  4am
80.000000	60.000000	30.000000	128.000000		#  5am
80.000000	60.000000	30.000000	128.000000		#  6am
80.000000	60.000000	30.000000	128.000000		#  7am
80.000000	60.000000	30.000000	128.000000		#  8am
80.000000	60.000000	30.000000	128.000000		#  9am
80.000000	60.000000	30.000000	128.000000		# 10am
80.000000	60.000000	30.000000	128.000000		# 11am
80.000000	60.000000	30.000000	128.000000		# Midday
80.000000	60.000000	30.000000	128.000000		#  1pm
80.000000	60.000000	30.000000	128.000000		#  2pm
80.000000	60.000000	30.000000	128.000000		#  3pm
80.000000	60.000000	30.000000	128.000000		#  4pm
128.000000	80.000000	30.000000	128.000000		#  5pm
128.000000	80.000000	30.000000	128.000000		#  6pm
128.000000	80.000000	30.000000	128.000000		#  7pm
128.000000	80.000000	30.000000	128.000000		#  8pm
128.000000	80.000000	30.000000	128.000000		#  9pm
128.000000	80.000000	30.000000	128.000000		# 10pm
128.000000	80.000000	30.000000	128.000000		# 11pm
# Diffuse Colour Modifier Table (Red,Green,Blue,Amount)
# SUNNY	CLOUDY	RAINY,	FOGGY
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		# Midnight
